,Ref,Cosine_Similarity,Cosine_Smiles,Euclidean Distance,Euclidean Smiles,Generate_scores,Generate,Random Scores,Random Generate
1131,Cn1nnnc1Sc2ncnc3scc(c4ccc[nH]4)c23,0.18,COC1=CC(=O)OC(C1)/C=C/c2ccccc2,0.25,CCC(c1ccccc1)=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1,0.42,CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.0,COc1cccc(C)c1CN(C)CC(OC)C(C)CN(C(C)CO)S(=O)(=O)c1cc(Cl)cc(Cl)c1Cl
1133,Cn1nnnc1Sc2ncnc3scc(c4ccccc4C(F)(F)F)c23,0.44,OC(=O)c1cc(ccc1O)-c1ccc(F)cc1F,0.44,OC(=O)c1cc(ccc1O)-c1ccc(F)cc1F,0.31,Cc1ccc(CNC(=O)C2C(CO)C3Cn4c(ccc(-c5ccccc5)c4=O)C3N2C(=O)c2ccc(F)cc2)cc1,0.21,CC(C)(C)c1ccc(C(=O)Nc2cccc(C(=O)NCCCN3CCC(Cc4ccccc4)CC3)c2)cc1
1134,FC(F)(F)c1ccc2Sc3ccccc3N(CCCN4CCN(CCCl)CC4)c2c1,0.43,Clc1cccc(c1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)c3ccc4OCCOc4c3,0.43,Clc1cccc(c1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)c3ccc4OCCOc4c3,0.55,CC(C)(C)CCC(=O)Nc1ccc(C(=O)NCCCNC(=O)CCCCCC(=O)Nc2cccc(C(F)(F)F)c2)cc1,0.35,COc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)NCCCN4CCN(C(=O)c5ccc(C(F)(F)F)cc5)CC4)cc3)cc2)cc1
1136,Fc1cc(cc(F)c1F)C(=O)OCC#CCSc1nnc(o1)-c1cccc2ccccc12,0.48,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c1nc(N)[nH]c2=O,0.5,NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,0.51,CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)C(=O)CCC(F)(F)F,0.29,CCCNC(=O)C1CC2(CO)NC1CN1C2=CC(F)=CC1c1ccccc1F
1138,Fc1ccc(cc1)S(=O)(=O)C(=Cc1cccn1S(=O)(=O)c1cccc(c1)C#N)C#N,0.3,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,0.3,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,0.43,COC(CN(C)CC1CCOCC1)C(C)CN(C(C)CO)S(=O)(=O)c1ccc(F)cc1,0.3,COc1ccccc1C1(C(=O)NC(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)O)CCCC1
1145,NC(=O)C1CCN(CC1)c1ncc(Br)s1,0.0,COc1cc2CCN(C)[C@H]3Cc4ccc(Oc5c(O)c(OC)cc6CC[N+](C)(C)[C@H](Cc7ccc(O)c(Oc1cc23)c7)c56)cc4,0.0,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1,0.8,CC1CN(C(C)CO)C(=O)CCCn2cc(nn2)COC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.62,COc1cccc(CNC(=O)CC2CC3c4cc(NC(=O)CN5CCOCC5)ccc4OC3C(CO)O2)c1
1153,NCC(CS(O)(=O)=O)c1ccc(Cl)cc1,0.33,OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc12,0.33,OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc12,0.52,CCCCCC(=O)Nc1ccccc1C(C)(C)C,0.2,CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNCCC(=O)Nc1ccccc1OCCNCN
1154,NCCCCCCNS(=O)(=O)c1ccc2c(Cl)cccc2c1,0.53,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3c(NS(=O)(=O)c4cccs4)cccc3C1=O,0.33,OC(=O)c1cc(ccc1O)N=Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,0.68,CCN(CC)CCCNC(=O)CCc1c[nH]c2ccc(S(=O)(=O)Nc3ccc(S(N)(=O)=O)cc3)cc12,0.31,CNc1ccccc1C(=O)Nc1cccc(CN2CCCC2)c1
1155,NCCCC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O,0.28,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](CC(C)=CC(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O,0.2,CN1CCC[C@H]1c1cccnc1,0.66,COc1ccc(NC(=O)NC2C=CC(CC(=O)NCc3ccc(F)cc3)OC2CO)cc1,0.51,CNCCCCCCCC(=O)NC1CC(C)C2CC(C)CC3CC(=O)CC32C1C
1156,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F,0.34,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,0.34,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,0.72,CC1CN(C(C)CO)S(=O)(=O)c2ccc(C=CCCCCCCC(=O)Nc3ccc(O)cc3)cc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.39,COc1ccccc1NC(=O)Nc1ccc2c(c1)C1C(CO)COC(CO)C1O2
1157,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1,0.38,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(Oc3ccccc3)cc2)Oc4c(NC(=O)c5ccncc5)cccc4C1=O,0.44,NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,0.56,CC1CN(C(C)CO)C(=O)Cc2cc(N(C)C)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.39,CC(CO)N1CC=Cc2ccccc2C(=O)OC(CN(C)Cc2cc(CCC(=O)O)c(C(=O)N(C)C)c(C(=O)O)c2Cc2ccccc2)C2(C)c3ccccc3N(C)C12
1159,Nc1[nH]nc2nnc(cc12)-c1c(nn2ccccc12)-c1ccccc1,0.36,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,0.37,CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,0.3,Cc1ccccc1NC(=O)c1ccc(NC(=O)c2ccccc2NC(=O)c2ccc(NC(=O)c3ccc(-c4cccc(O)c4)cc3)cc2)cc1,0.16,C[NH2+]CCCNC(=O)CC1OC(NC(=O)CCN2CCOCC2)CC=C1C(=O)NCc1c(F)ccc(F)c1F
1161,Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc2cccc3ccccc23)cc1S(O)(=O)=O,0.3,COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C,0.3,COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C,0.45,Cc1ccc(S(=O)(=O)N(C)CC2OCCCCC(C)Oc3ccc(NC(=O)c4cccnc4)cc3C(=O)N(C(C)CO)CC2C)cc1,0.23,CC(C)NC(=O)N(C)CC1OCC(C)S(=O)(=O)N(C(C)CO)C(C(=O)NCCc2ccncc2)(C(C)C)C1C
1162,Nc1ccc(CCN2CCN(CC2)c3cccc(c3)C(F)(F)F)cc1,0.5,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)NC2CCCCC2)Oc3c(cccc3C1=O)N(C)C,0.3,CN(C)C(=N)NC(N)=N,0.6,CN1CCN(C(=O)CC2CC3c4cc(NC(=O)Nc5ccc(C(F)(F)F)cc5)ccc4OC3C(CO)O2)CC1,0.36,CC(C)NC(=O)CCN1CCN(S(=O)(=O)c2ccccc2F)CC1
1163,Nc1ccc2C(=O)NC(=O)c3cccc1c32,0.19,COc1ccc2Nc3cc(Cl)ccc3Sc2c1,0.21,CN(C)CCC[C@]1(OCc2cc(ccc12)C#N)c1ccc(F)cc1,0.0,CC1CN(C(C)CO)S(=O)(=O)c2ccc(C#Cc3ccccn3)cc2OC1CN(C)C(=O)c1ccc(F)cc1,0.0,CC1COc2ccc(NC(=O)CCC(F)(F)F)cc2CCCOC(CN(C)C(=O)CCC(F)(F)F)C(C)CN(C(C)CO)C1=O
1167,Nc1nc2n(COCCO)cnc2c(=O)[nH]1,0.41,OC(=O)c1ccc(cc1)-c1cccc(c1)-c1nn2c(nc(cc2=O)N2CCNCC2)s1,0.36,CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,0.39,CC1CN(C(C)CO)C(=O)CCCn2nncc2COC1CN(C)C(=O)C1CCOCC1,0.0,COC(=O)CC1CC2C(COc3ccc(NC(=O)Cc4ccccc4)cc3C(=O)N2C)CO1
1168,Nc1nnc(c(N)n1)-c1cccc(Cl)c1Cl,0.55,COc1c(F)cc2[nH]c3C(=O)NCCc3c2c1F,0.27,CN(C)C(=O)Cc1c(nc2ccc(C)cn12)-c1ccc(C)cc1,0.0,CCCCCCNC(=O)CC1CC2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3OC2C(CO)O1,0.0,Cc1c(C)c(C(=O)NCCO)c(C)c(O)c1CO
1169,Nn1c(nc2ccccc2c1=O)C(=O)NCc3cccnc3,0.48,CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,0.65,OS(=O)(=O)c1ccc(NC(=O)c2cc(NC(=O)Nc3cc(cc(c3)C(=O)Nc3ccc(c(c3)S(O)(=O)=O)S(O)(=O)=O)C(=O)Nc3ccc(c(c3)S(O)(=O)=O)S(O)(=O)=O)cc(c2)C(=O)Nc2ccc(c(c2)S(O)(=O)=O)S(O)(=O)=O)cc1S(O)(=O)=O,0.4,CC(C)CC#Cc1ccc(C(=O)Nc2cc3c(=O)n4ccccc4nc3cc2C(=O)O)cc1,0.32,COc1cccc(CNC(=O)CC2OCC3Oc4ccc(NS(=O)(=O)c5cccc(F)c5)cc4C3C2CO)c1
1171,O=C(N1CCC(CC1)N1CCCC1)c1ccc(Nc2nccc(n2)-c2cc3ccccc3s2)cc1,0.18,CCCC[C@@H](C)C=C(C)C=C(/C)C(=O)NC1=C[C@@](O)(C=CC=CC=CC(=O)NC2C(=O)CCC2=O)[C@@H]2OC2C1=O,0.32,CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)-c1ccccc1Cl,0.55,CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)Cc1ccc(C(=O)O)cc1,0.3,CN(C)CCCCCC(=O)Nc1cccc(C(=O)Nc2cccc(C(=O)c3c(O)cc(O)cc3C(=O)NCCCC(=O)O)c2)c1
1172,O=C(N1CCCNCC1)c2cccc3cnccc23,1.0,Cc1ccc(OCCCN2CCC(CC2)C(O)(c2ccccc2)c2ccccc2)cc1,0.65,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(cc23)C(F)(F)F)CC1,0.66,COC(CN(C)S(=O)(=O)c1ccc(C)cc1)C(C)CN(Cc1ccc(Cl)c(Cl)c1)C(C)CO,0.55,CCCCCCCCCCC(=O)NCCCC(=O)NCCCNC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCCC
1174,O=C(Nc1cccc(c1)S(=O)(=O)N2CCOCC2)c3ccc(cc3)N4CCCC4=O,0.23,Clc1cccc(Cl)c1N=C1NCCN1,0.5,CCN(CC)CCOC(=O)c1ccc(N)cc1,0.61,CNCC1OCCCCC(C)Oc2ccc(NC(=O)CCCN(C)C)cc2C(=O)N(C(C)CO)CC1C,0.33,CCn1nc(CCCNC(=O)CCc2ccccc2)c(C)c1C
1175,O=C(OCC#CCSc1nnc(o1)-c1ccc2ccccc2c1)c1cccs1,0.3,CCc1ccc(cc1)C=CC(=O)NC1=NCCS1,0.52,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,0.53,CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)C(=O)CCC(F)(F)F,0.33,COC1CCC2CC(CC(=O)N3CCOCC3)OC3C(C(=O)N(C)CC(C)C(=O)CN(Cc4cccc(Cl)c4)CC1O2)c1ccccc1N3C
1176,O=C1C=CC(=O)c2c1ccc3c2ccc4ccccc43,0.41,CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)c1nc2cc(Cl)ccc2c(=O)n1Cc1ccccc1,0.53,CC(C)[C@H]1c2ccc(F)cc2CC[C@@]1(CCN(C)CCCc1nc2ccccc2[nH]1)OC(=O)C1CC1,0.47,Cc1noc(C)c1NC(=O)Nc1ccc2c(c1)C(=O)N(C(C)CO)CC(C)C(CN(C)CC1CC1)OCCCCC(C)O2,0.32,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
1177,O=C1CC(CC2=C1C1(CCCC1)NC(Nc1nc3ccccc3o1)=N2)c1ccccc1,0.32,CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(cc1)-c1ccccc1S(=O)(=O)NC(=O)c1sccc1C,0.23,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,0.39,CCCNC(=O)N(C)CC1Oc2cc(C3=CCCCC3)ccc2S(=O)(=O)N(C(C)CO)CC1C,0.49,CCNC(=O)CC12OCCCC1COc1c(NC(=O)CC(C)C)cccc1C(O)N2C(=O)c1ccc(F)cc1
1178,O=C1CCCc2cnnn2COC[C@H](Cc2ccccc2)N1,0.39,CON=C(C(=O)N[C@@H]1[C@H]2SCC(C[N+]3(C)CCCC3)=C(N2C1=O)C(O)=O)c1csc(N)n1,0.33,CCC1(C(=O)NCNC1=O)c1ccccc1,0.0,CN(C)C(=O)CC1CC2c3cc(NC(=O)c4cccnc4)ccc3OC2C(CO)O1,0.0,COC(CN(C)C(=O)CCCN(C)C)C(C)CN(C(C)CO)S(=O)(=O)c1ccc(C)cc1
1181,O=c1n(sc2ccc(cc12)C#N)-c1ccccc1,0.61,COc1ccccc1S(=O)(=O)N[C@@H]1C=C[C@H](CC(=O)N2CCCCC2)O[C@H]1CO,0.61,COc1ccccc1S(=O)(=O)N[C@H]1C=C[C@@H](CC(=O)N2CCCCC2)O[C@H]1CO,0.26,CC1CN(C(C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2COC1CN(C)Cc1ccc(C(=O)O)cc1,0.22,O=C(CC1CCC(NC(=O)c2ccc(F)cc2)C(CO)O1)NCc1ccc(Cl)c(Cl)c1
1182,OC(=O)CCC(=O)Nc1ccc(Br)c2cccnc12,0.4,C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cn(C)cn2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45,0.27,COc1ccc(cc1)c2c(O)c3c(OC)c4CCC(C)(C)Oc4cc3oc2=O,0.66,CCCNC(=O)CC1CCC2C(COCC(O)CN2C(=O)Nc2ccc(C(F)(F)F)cc2)O1,0.44,Cc1c(O)c(O)c(O)c(O)c1NC(=O)Nc1ccc2c(c1)OC1(CO)CCOC(CC(=O)NCCCN(C)C)C21
1183,OC(=O)C[C@H](NC(=O)CP(O)(O)=O)C(O)=O,0.34,Oc1ccc(Cl)cc1C(=O)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,0.51,O[C@H]1COC[C@H]2O[C@@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@@H]2N(Cc2ccc3OCOc3c2)C1,0.36,CNCCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NCCC(=O)NC(Cc1ccc(O)cc1)C(=O)NCC(C)C,0.04,Cc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1O
1184,OC(=O)c1c[nH]c2c(Cl)c(Cl)ccc2c1=O,0.38,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)S(=O)(=O)c2ccsc2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45,0.35,CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC,0.38,COc1ccc(-c2ccc3n(c2=O)C(C)(C)C(C)(C)C3)cc1OC(=O)c1ccc(O)cc1,0.24,COc1ccc(CNC(=O)CC2C=CC(NC(=O)Cc3ccccc3)C(CO)O2)cc1
1186,OC(=O)c1ccccc1OCc2ccccc2Br,0.64,CN1CCN(CC1)C(=O)C[C@@H]1CC[C@@H](NC(=O)Nc2c(C)noc2C)[C@H](CO)O1,0.34,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0.73,CC(C)(C)c1ccc(O)c(C(=O)Nc2ccc(C(=O)O)cc2)c1,0.62,CCN(CC)C(=O)CCCN(C)CC1OCC(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2C(C)OCC(C)CN(C(C)CO)CC1=O
1188,OC(=O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.67,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(Cc2ccncc2)C[C@@H]1C,0.67,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(Cc2ccncc2)C[C@@H]1C,0.45,CCCCCCCCCCCCCCCCCC(=O)Nc1ccc(C(=O)O)cc1,0.13,CN(C)C(=O)CC1OCCC2(CO)Oc3cc(NS(=O)(=O)c4c(F)cc(F)c(F)c4F)ccc3C12
1189,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,0.44,COc1ccccc1NC(=O)N[C@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2)O[C@H]1CO,0.4,OC[C@@H]1[C@@H]([C@H](C#N)N1C(=O)c1cccc(F)c1)c1ccc(cc1)C1=CCCCC1,0.52,CCc1cc2c(cc1O)C(=O)c1c(O)c3c(c(O)c1C2=O)C(=O)c1c(O)cccc1CC3,0.46,N#CC1NC(CO)C1c1ccc(C#CC2(O)CCCC2)cc1
1191,OC(CCN1CCCCC1)(C1CCCCC1)c1ccccc1,0.44,O=C1C(CCS(=O)c2ccccc2)C(=O)N(N1c1ccccc1)c1ccccc1,0.44,O=C1C(CCS(=O)c2ccccc2)C(=O)N(N1c1ccccc1)c1ccccc1,0.61,CN(C)CCCNC(=O)CC1CC2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3OC2C(CO)O1,0.32,CC(O)C(O)C(O)CCCCCCCCCCCC(O)C(O)CCCCCCCCCCC(O)C(O)CCCCCCCCCC(O)C(O)CCCCCCCCC(O)C(O)CCCCCCC(O)CCCCC=CCN
1192,OC(Cc1ccncc1)C(Cl)(Cl)Cl,0.4,OC[C@H]1O[C@@H](C=C[C@@H]1NC(=O)Cc1cccnc1)CC(=O)Nc1ccccc1,0.39,Cc1ccc(C)c(OCCCC(C)(C)C(O)=O)c1,0.48,CC1CN(C(C)CO)C(=O)Cc2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.44,COCC(=O)N(C)CC1OCc2cn(nn2)CC(C)CCN(C(C)CO)CC1=O
1193,OC(c1ccc(NC(=O)c2ccc(F)cc2Cl)cc1)(C(F)(F)F)C(F)(F)F,0.85,C[C@@H](NC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)C4CCOCC4)cc23)[C@H](CO)O1)c5ccccc5,0.25,CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1,0.67,CC(C)(C)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(C(F)(F)F)cc2)cc1,0.48,O=[N+]([O-])[O-]
1194,OC1(CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,0.38,COc1ccc(CNC(=O)N(C)C[C@@H]2OCc3ccccc3-c4c(C(=O)N(C[C@H]2C)[C@H](C)CO)n(C)c5ccccc45)cc1,0.36,OC[C@H]1O[C@@H](CC(=O)NC2CCCCC2)C=C[C@@H]1NS(=O)(=O)c1ccc(F)cc1,0.53,CCCNC(=O)Nc1ccc2c(c1)C1CC(CC(=O)N3CCOCC3)OC(CO)C1O2,0.06,CC(C)(C)S(=O)(=O)NC1C=C(CO)C(CC(=O)NCCc2ccccc2)OC1
1199,OC[C@@H]1O[C@@H](CC(=O)N2CCN(CC2)c2ccccc2)C=C[C@@H]1NC(=O)c1ccncc1,0.51,CO[C@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@@H](C)C(=O)N(C)C[C@@H]1O2)C#N,0.4,COc1cccc(NC(=O)N2[C@H]3CNC[C@@H]2[C@@H]3c2ccc(cc2)-c2ccncc2)c1,0.6,CC(C)(C)c1ccc(C(=O)N2CCCC2C(=O)O)cc1,0.57,CCCNC(=O)CC1CC(C)C(NS(C)(=O)=O)C(CO)O1
1200,OC[C@@H]1O[C@@H](CC(=O)N2CCN(CC2)c2ccccc2)C=C[C@H]1NC(=O)c1ccncc1,0.47,CC(C)NC(=O)N[C@@H]1C=C[C@H](CC(=O)NC2Cc3ccccc3C2)O[C@@H]1CO,0.19,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1,0.79,CCNC(=O)CC1C=CC(NC(=O)c2ccccn2)C(CO)O1,0.38,CC(C)(C)CCC(=O)NCCCN1CCN(Cc2cccc(C(F)(F)F)c2)CC1
1208,OC[C@@H]1O[C@@H](CC(=O)NCc2ccc(Cl)cc2)CC[C@@H]1NC(=O)CC1CC1,0.59,CC(C)NC(=O)N[C@@H]1C=C[C@H](CC(=O)NC2Cc3ccccc3C2)O[C@@H]1CO,0.27,Cc1ccc(Cl)c(Nc2ccccc2C(O)=O)c1Cl,0.76,CCN(CC)CCCNC(=O)CCc1ccccc1,0.42,COC(CN(C)Cc1nccs1)C(C)CN(Cc1ccccc1F)C(C)CO
1209,OC[C@@H]1O[C@@H](CC(=O)NCc2ccc(Cl)cc2)CC[C@H]1NC(=O)CC1CC1,0.55,COc1cccc(c1)C(=O)Nc1ccc2OC[C@@H]3O[C@@H](CC(=O)NCCCN4CCOCC4)CC[C@@H]3N(C)C(=O)c2c1,0.4,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0.49,COC1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OCC(C)NCC1C,0.34,CC(C)(C)c1ccc(C(=O)Nc2ccc(C(=O)Nc3nc4ccccc4s3)cc2)cc1
1210,OC[C@@H]1O[C@@H](CC(=O)NCc2ccc(Cl)cc2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34,0.2,CCCCC/C=CC/C=CC/C=CC/C=CCCCC(=O)N,0.16,ClCCN(CCCl)P1(=O)NCCCO1,0.98,CCNC(=O)CC1CC2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3OC2C(CO)O1,0.39,COC1CN(C)C(=O)c2ccc(NS(C)(=O)=O)cc2OCC(C)N(Cc2nccs2)CC1C
1211,OC[C@@H]1O[C@@H](CC(=O)NCc2ccc(Cl)cc2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34,0.48,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)Nc3cc(F)ccc3F)cc2OC[C@@H](C)N(C)C[C@H]1C,0.31,CNCCCCOc1ccccc1Cc1ccccc1,0.59,CC1CN(C(C)CO)C(=O)CCCn2nncc2COC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.04,Cc1ccccc1NCCCNC(=O)CCCNC(=O)CCCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCNC(=O)CCN
1212,OC[C@@H]1O[C@@H](CC(=O)NCc2cccc(F)c2)C[C@@H]3[C@H]1Oc4ccc(NC(=O)C5CCC5)cc34,0.47,Cc1cccc(c1)S(=O)(=O)N1C[C@@H](O)COC[C@@H]2O[C@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@@H]12,0.39,OC[C@@H]1O[C@H](CCn2cc(Cc3ccccc3)nn2)CC[C@H]1NS(=O)(=O)c1ccccc1F,0.88,O=C(CC1CC2c3cc(NC(=O)c4ccc(F)cc4)ccc3OC2C(CO)O1)NCc1ccc(F)cc1,0.38,CCCCCCCCCCCCCCCCCCCCCCC(=O)NCCO
1213,OC[C@@H]1O[C@@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)CC[C@@H]1NC(=O)c1cccnc1,0.48,COCC(=O)N(C)C[C@@H]1Oc2cc(C#Cc3cccnc3)ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO,0.21,C1CC1C(NC1=NCCO1)C1CC1,0.82,CC1CN(C(C)CO)C(=O)c2cc(NC(=O)CCN3CCOCC3)ccc2OC1CN(C)Cc1ccc(C(F)(F)F)cc1,0.43,CC=Cc1cccc(OC(=O)C(C)(C)C)c1
1214,OC[C@@H]1O[C@@H](CCNC(=O)Nc2ccc(cc2)C(F)(F)F)CC[C@H]1NC(=O)c1cccnc1,0.56,COc1cccc(NC(=O)N[C@@H]2CC[C@@H](CC(=O)N3CCCCC3)O[C@@H]2CO)c1,0.45,Cc1cccc(CN2CCN(CC2)C(c2ccccc2)c2ccc(Cl)cc2)c1,0.75,CC1CCCCOC(CN(C)Cc2ccc(C(F)(F)F)cc2)C(C)CN(C(C)CO)C(=O)c2cc(N(C)C)ccc2O1,0.42,COC(SC)C(C)Cc1ccccc1
1216,OC[C@@H]1O[C@H](CC(=O)N2CCN(CC2)c2ccccc2)C=C[C@@H]1NC(=O)c1ccncc1,0.77,COc1ccc(cc1)S(=O)(=O)N[C@@H]1CC[C@H](CC(=O)N2CCC(Cc3ccccc3)CC2)O[C@@H]1CO,0.46,CC1(C)CCC(C)(C)c2cc(ccc12)C(=O)Nc1ccc(cc1)C(O)=O,0.59,CC1CCCCOC(CN(C)Cc2ccncc2)C(C)CN(C(C)CO)C(=O)c2cc(N(C)C)ccc2O1,0.49,COC1CN(C)C(=O)c2cc(NC(=O)C3CC3)ccc2OCC(C)N(CC2CC2)CC1C
1217,OC[C@@H]1O[C@H](CC(=O)N2CCN(CC2)c2ccccc2)C=C[C@H]1NC(=O)c1ccncc1,0.38,CN(C)C(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@H]1N2C(=O)Nc1ccccc1,0.3,CCOC(=O)c1ccc(OC(=O)CCCCCNC(N)=N)cc1,0.56,CC1CCCCOC(CN(C)C(=O)CCC(F)(F)F)C(C)CN(C(C)CO)C(=O)c2cc(NC(=O)CCC(F)(F)F)ccc2O1,0.42,N#Cc1c(C2C(C#N)NC2CO)cc(C(=O)NCC(F)(F)F)c(C(=O)NCC(F)(F)F)c1C#N
